# time CV1(C-O coord) CV2(N-O coord) CV3(H-C coord)
3680.00000 0.17952 2.93048 0.10962
3690.00000 0.18508 2.93077 0.10830
3700.00000 0.18186 2.93271 0.09270
3710.00000 0.19291 2.93272 0.10311
3720.00000 0.19303 2.93211 0.09749
3730.00000 0.17869 2.92832 0.10722
3740.00000 0.17593 2.92797 0.10640
3750.00000 0.18294 2.93379 0.10198
3760.00000 0.18991 2.93449 0.09897
3770.00000 0.19446 2.93142 0.09143
3780.00000 0.18935 2.93157 0.09264
3790.00000 0.18220 2.92820 0.10796
3800.00000 0.18063 2.93131 0.11014
3810.00000 0.18586 2.93383 0.10537
3820.00000 0.19386 2.93270 0.09643
3830.00000 0.18912 2.93234 0.09692
3840.00000 0.18344 2.92826 0.10042
3850.00000 0.17881 2.92895 0.10846
3860.00000 0.18594 2.93174 0.10507
3870.00000 0.18518 2.93435 0.09167
3880.00000 0.19113 2.93204 0.09254
3890.00000 0.19062 2.92859 0.09381
3900.00000 0.17768 2.93094 0.11312
3910.00000 0.18732 2.92816 0.10028
3920.00000 0.18648 2.93279 0.09697
3930.00000 0.18553 2.93635 0.09229
3940.00000 0.19895 2.92989 0.09962
3950.00000 0.18316 2.92841 0.10509
3960.00000 0.17704 2.93102 0.10853
3970.00000 0.18159 2.92999 0.10637
3980.00000 0.18664 2.93314 0.10410
3990.00000 0.19054 2.93414 0.09138
4000.00000 0.18829 2.93001 0.09609
4010.00000 0.18183 2.92509 0.10337
4020.00000 0.17584 2.93309 0.11706
4030.00000 0.17867 2.93468 0.09834
4040.00000 0.18871 2.93073 0.09736
4050.00000 0.19239 2.93376 0.09742
4060.00000 0.18760 2.93034 0.10338
4070.00000 0.18039 2.92765 0.10855
4080.00000 0.18152 2.93117 0.10366
4090.00000 0.18711 2.93717 0.09834
4100.00000 0.18943 2.93132 0.09395
4110.00000 0.19190 2.92921 0.09909
4120.00000 0.17755 2.93081 0.10856
4130.00000 0.17971 2.92912 0.10973
4140.00000 0.18765 2.93142 0.10030
4150.00000 0.18704 2.93449 0.10015
4160.00000 0.18918 2.93118 0.09265
4170.00000 0.18607 2.92831 0.10624
4180.00000 0.17841 2.92925 0.10787
4190.00000 0.17981 2.93137 0.10214
4200.00000 0.18470 2.93532 0.09735
4210.00000 0.19642 2.93211 0.09153
4220.00000 0.19038 2.92952 0.09819
4230.00000 0.18029 2.92951 0.10581
4240.00000 0.18135 2.92964 0.10964
4250.00000 0.18688 2.93338 0.10106
4260.00000 0.19157 2.93333 0.09964
4270.00000 0.19192 2.93299 0.09689
4280.00000 0.18465 2.92824 0.10102
4290.00000 0.17686 2.92814 0.11098
4300.00000 0.17880 2.93230 0.11055
4310.00000 0.18598 2.93448 0.09648
4320.00000 0.19140 2.93126 0.09223
4330.00000 0.19074 2.93135 0.09537
4340.00000 0.18077 2.92964 0.11023
4350.00000 0.17963 2.92829 0.10926
4360.00000 0.18849 2.93400 0.10095
4370.00000 0.19176 2.93377 0.10035
4380.00000 0.19270 2.93213 0.09154
4390.00000 0.18552 2.93035 0.10413
4400.00000 0.18045 2.92872 0.10478
4410.00000 0.18294 2.92927 0.10527
4420.00000 0.18271 2.93664 0.09668
4430.00000 0.19246 2.93214 0.09593
4440.00000 0.18908 2.92912 0.10162
4450.00000 0.18138 2.93038 0.10638
4460.00000 0.17876 2.92983 0.11124
4470.00000 0.18264 2.93055 0.09903
4480.00000 0.19048 2.93523 0.10155
4490.00000 0.19174 2.93262 0.09134
4500.00000 0.18649 2.92834 0.09255
4510.00000 0.18039 2.92878 0.10962
4520.00000 0.18286 2.93158 0.11033
4530.00000 0.18870 2.93597 0.09993
4540.00000 0.19138 2.93238 0.09144
4550.00000 0.19094 2.93016 0.09810
4560.00000 0.18218 2.92984 0.11070
4570.00000 0.17799 2.92893 0.10620
4580.00000 0.18145 2.93155 0.09974
4590.00000 0.18535 2.93520 0.09737
4600.00000 0.19286 2.93296 0.09599
4610.00000 0.18863 2.92825 0.10233
4620.00000 0.17665 2.92844 0.10614
4630.00000 0.18177 2.93110 0.11329
4640.00000 0.18659 2.93441 0.09643
4650.00000 0.19156 2.93315 0.09866
4660.00000 0.19406 2.93138 0.09535
4670.00000 0.18165 2.92868 0.10285
4680.00000 0.17808 2.92903 0.11319
4690.00000 0.18403 2.93218 0.10251
4700.00000 0.18674 2.93480 0.09857
4710.00000 0.19148 2.93345 0.08988
4720.00000 0.19058 2.92820 0.10402
4730.00000 0.17911 2.92865 0.11012
4740.00000 0.17893 2.93138 0.10638
4750.00000 0.18268 2.93492 0.10059
4760.00000 0.19260 2.93154 0.09764
4770.00000 0.19198 2.93159 0.09882
4780.00000 0.18591 2.93160 0.10198
4790.00000 0.17651 2.92737 0.10624
4800.00000 0.18203 2.93053 0.11101
4810.00000 0.18717 2.93674 0.09461
4820.00000 0.19438 2.93117 0.09672
4830.00000 0.18887 2.92904 0.09227
4840.00000 0.17659 2.93156 0.11362
4850.00000 0.18332 2.92896 0.11215
4860.00000 0.18784 2.93190 0.09876
4870.00000 0.18827 2.93481 0.09445
4880.00000 0.19321 2.93310 0.09103
4890.00000 0.18533 2.92820 0.10928
4900.00000 0.17816 2.92821 0.10552
4910.00000 0.18357 2.93226 0.10618
4920.00000 0.18415 2.93411 0.09536
4930.00000 0.19263 2.93246 0.09724
4940.00000 0.19051 2.93045 0.10038
4950.00000 0.17961 2.92854 0.10677
4960.00000 0.17526 2.92995 0.11290
4970.00000 0.18317 2.93390 0.09863
4980.00000 0.19127 2.93386 0.10071
4990.00000 0.19308 2.93188 0.08951
5000.00000 0.18377 2.92828 0.10078
5010.00000 0.17806 2.92950 0.11229
5020.00000 0.18528 2.93249 0.11288
5030.00000 0.18403 2.93437 0.09430
5040.00000 0.19457 2.93247 0.09392
